country,method,seed,municipality,rho
brazil,aggregates@50,2,3139607,0.1189609929537633
brazil,aggregates@50,2,3140001,0.3746981750604621
brazil,aggregates@50,2,3140159,-0.3669851514529486
brazil,aggregates@50,2,3140704,-0.1012935544983417
brazil,aggregates@50,2,3140803,-0.4785336264076564
brazil,aggregates@50,2,3141108,0.35464285944055624
brazil,aggregates@50,2,3143104,-0.1985684076560766
brazil,aggregates@50,2,3143302,0.05670462412859123
brazil,aggregates@50,2,3143401,0.026388941736852734
brazil,aggregates@50,2,3143906,-0.20248265109302135
brazil,aggregates@50,2,3144300,-0.020962705522390462
brazil,aggregates@50,2,3144607,-0.10886688433510917
brazil,aggregates@50,2,3144805,0.21509851317888162
brazil,aggregates@50,2,3145208,0.14759934100721697
brazil,aggregates@50,2,3145604,-0.09692495454418978
brazil,aggregates@50,2,3145901,0.17409712509348316
brazil,aggregates@50,2,3146008,-0.21456352569593715
brazil,aggregates@50,2,3146107,0.3581627472596057
brazil,aggregates@50,2,3147006,0.023712605936172627
brazil,aggregates@50,2,3147105,0.010063962064466055
brazil,aggregates@50,2,3147402,-0.14604817964161962
brazil,aggregates@50,2,3147907,-0.13926429404066196
brazil,aggregates@50,2,3148004,-0.07683590807971279
brazil,aggregates@50,2,3148103,0.2867778432874032
brazil,aggregates@50,2,3148707,0.05857336653378398
brazil,aggregates@50,2,3149309,0.0649093704578537
brazil,aggregates@50,2,3149705,0.4082891723004617
brazil,aggregates@50,2,3151206,0.053535860427501955
brazil,aggregates@50,2,3151404,-0.1132883523851617
brazil,aggregates@50,2,3151503,0.15998855580366678
brazil,aggregates@50,2,3151800,-0.07203302854043007
brazil,aggregates@50,2,3152006,-0.23144800816400662
brazil,aggregates@50,2,3152105,-0.07408506712021133
brazil,aggregates@50,2,3152204,-0.17055509050436887
brazil,aggregates@50,2,3152501,0.01292239700382508
brazil,aggregates@50,2,3152808,0.12086173242367972
brazil,aggregates@50,2,3153905,0.24837846631478863
brazil,aggregates@50,2,3154606,0.03798481896272966
brazil,aggregates@50,2,3154804,-0.008891787425369732
brazil,aggregates@50,2,3156700,0.09649055171920436
brazil,aggregates@50,2,3156908,-0.18378075566542643
brazil,aggregates@50,2,3157005,0.011710713723740475
brazil,aggregates@50,2,3157203,-0.26531687006883603
brazil,aggregates@50,2,3157336,-0.11738892610456317
brazil,aggregates@50,2,3157807,0.3243321516608284
brazil,aggregates@50,2,3158953,0.13077219150637642
brazil,aggregates@50,2,3159605,-0.39751671753327383
brazil,aggregates@50,2,3160405,-0.2745117874828312
brazil,aggregates@50,2,3160702,0.03742809474173616
brazil,aggregates@50,2,3161106,-0.028640904136951903
brazil,aggregates@50,2,3161700,0.26864674234219216
brazil,aggregates@50,2,3162005,-0.08727762372647861
brazil,aggregates@50,2,3162104,-0.019176475732362606
brazil,aggregates@50,2,3162500,0.21145241621856858
brazil,aggregates@50,2,3162906,0.20007513252221143
brazil,aggregates@50,2,3162922,-0.17435202468884992
brazil,aggregates@50,2,3162955,0.08119360778939698
brazil,aggregates@50,2,3163706,-0.06155712516681465
brazil,aggregates@50,2,3164407,0.5185324063648624
brazil,aggregates@50,2,3164605,-0.2442376142856667
brazil,aggregates@50,2,3164704,-0.09269362758236198
brazil,aggregates@50,2,3165537,0.03397994134138408
brazil,aggregates@50,2,3167202,0.008118473850346508
brazil,aggregates@50,2,3168002,-0.08548532776264633
brazil,aggregates@50,2,3168606,-0.0008659809021478311
brazil,aggregates@50,2,3168705,-0.10000977651579676
brazil,aggregates@50,2,3168804,-0.4693275449959729
brazil,aggregates@50,2,3169307,-0.15989082366851642
brazil,aggregates@50,2,3169356,0.07064321183998973
brazil,aggregates@50,2,3169406,0.08389344883719091
brazil,aggregates@50,2,3169604,-0.029683120693711172
brazil,aggregates@50,2,3169901,0.06137728471868937
brazil,aggregates@50,2,3170057,-0.31355644087047513
brazil,aggregates@50,2,3170107,0.044341614056941515
brazil,aggregates@50,2,3170206,0.12900645007752923
brazil,aggregates@50,2,3170404,-0.03837534302860343
brazil,aggregates@50,2,3170701,-0.010567472604838212
brazil,aggregates@50,2,3170800,0.09876589315794357
brazil,aggregates@50,2,3171204,0.07149887718802495
brazil,aggregates@50,2,3171303,0.12466681108688997
brazil,aggregates@50,2,3172004,0.0714780854587043
brazil,aggregates@50,2,3200201,-0.4854601672883655
brazil,aggregates@50,2,3200607,0.11888920697419447
brazil,aggregates@50,2,3200706,0.035860206286528536
brazil,aggregates@50,2,3200805,0.3102371628728138
brazil,aggregates@50,2,3200904,-0.29130836046560216
brazil,aggregates@50,2,3201209,0.051827137251204324
brazil,aggregates@50,2,3201308,0.10964180302105266
brazil,aggregates@50,2,3201407,0.27633434504809634
brazil,aggregates@50,2,3201506,0.10210795290294798
brazil,aggregates@50,2,3201605,-0.026816810661469504
brazil,aggregates@50,2,3202306,0.06005108354458874
brazil,aggregates@50,2,3202405,0.050063172023802734
brazil,aggregates@50,2,3202801,-0.1858903959856376
brazil,aggregates@50,2,3203056,-0.32362024058067285
brazil,aggregates@50,2,3203320,-0.29414070744719134
brazil,aggregates@50,2,3203908,0.3231981123978591
brazil,aggregates@50,2,3204708,0.08815754663220744
brazil,aggregates@50,2,3204906,0.04756868090765698
brazil,aggregates@50,2,3205002,0.052732835127647724
brazil,aggregates@50,2,3205010,0.2872190729984785
brazil,aggregates@50,2,3205101,-0.03336497511308213
brazil,aggregates@50,2,3205200,0.02887291129497672
brazil,aggregates@50,2,3205309,0.31256213400539756
brazil,aggregates@50,2,3300209,0.28565048938229454
brazil,aggregates@50,2,3300233,0.2669586846131791
brazil,aggregates@50,2,3300258,-0.2279478508514111
brazil,aggregates@50,2,3300308,0.12166021406593147
brazil,aggregates@50,2,3300407,0.16086579401934203
brazil,aggregates@50,2,3300456,0.0880598962573647
brazil,aggregates@50,2,3300506,0.012774926523465516
brazil,aggregates@50,2,3300605,0.28157458338354957
brazil,aggregates@50,2,3300704,0.12311745519068627
brazil,aggregates@50,2,3300803,0.2627449703673874
brazil,aggregates@50,2,3301009,0.312684947551661
brazil,aggregates@50,2,3301306,-0.18227013379308274
brazil,aggregates@50,2,3301702,-0.03723806373466591
brazil,aggregates@50,2,3301801,0.0017677099975527202
brazil,aggregates@50,2,3301850,0.022362986211540606
brazil,aggregates@50,2,3301876,-0.03478126184535268
brazil,aggregates@50,2,3301900,0.2302302955772512
brazil,aggregates@50,2,3302007,-0.008368526026956319
brazil,aggregates@50,2,3302205,-0.006936870729933372
brazil,aggregates@50,2,3302254,0.2118580614311184
brazil,aggregates@50,2,3302270,-0.07982267205011476
brazil,aggregates@50,2,3302403,-0.060361015813097434
brazil,aggregates@50,2,3302502,-0.04156603140019646
brazil,aggregates@50,2,3302601,0.24675233597969357
brazil,aggregates@50,2,3302700,0.0794992883440043
brazil,aggregates@50,2,3302858,0.1804595761010759
brazil,aggregates@50,2,3302908,0.16022542918897054
brazil,aggregates@50,2,3303005,-0.17687714390742365
brazil,aggregates@50,2,3303203,-0.10839154885279578
brazil,aggregates@50,2,3303302,-0.19229637500015415
brazil,aggregates@50,2,3303401,0.3128542699547302
brazil,aggregates@50,2,3303500,0.19889738970749926
brazil,aggregates@50,2,3303609,-0.2209373126386471
brazil,aggregates@50,2,3303708,-0.07148957500565346
brazil,aggregates@50,2,3303807,0.057503484817301775
brazil,aggregates@50,2,3303856,0.11303810108685886
brazil,aggregates@50,2,3303906,0.03735038461110573
brazil,aggregates@50,2,3303955,0.19309254690635808
brazil,aggregates@50,2,3304003,-0.019511367815794694
brazil,aggregates@50,2,3304110,0.41410137161088956
brazil,aggregates@50,2,3304128,-0.1196368314997099
brazil,aggregates@50,2,3304144,0.11137446018266269
brazil,aggregates@50,2,3304201,-0.12246718186255734
brazil,aggregates@50,2,3304300,0.005467430662146906
brazil,aggregates@50,2,3304524,0.3795077594971545
brazil,aggregates@50,2,3304557,0.09138794408818912
brazil,aggregates@50,2,3304706,-0.07908861994962987
brazil,aggregates@50,2,3304755,-0.3133526258765912
brazil,aggregates@50,2,3304805,-0.25158036256747307
brazil,aggregates@50,2,3304904,0.15693280193904538
brazil,aggregates@50,2,3305000,0.1554253574368804
brazil,aggregates@50,2,3305109,0.108867529098384
brazil,aggregates@50,2,3305208,0.244035596432078
brazil,aggregates@50,2,3305505,0.34001873936580834
brazil,aggregates@50,2,3305554,-0.04182932202904392
brazil,aggregates@50,2,3305752,-0.06755849590382379
brazil,aggregates@50,2,3305802,0.11460242419983145
brazil,aggregates@50,2,3306008,0.05155602987282942
brazil,aggregates@50,2,3306107,-0.1891566124783025
brazil,aggregates@50,2,3306206,-0.4283465881012344
brazil,aggregates@50,2,3306305,0.15218975161600012
brazil,aggregates@50,2,3500105,0.1283822508268115
brazil,aggregates@50,2,3500303,-0.11100334419995653
brazil,aggregates@50,2,3500402,0.08787354077726578
brazil,aggregates@50,2,3500600,0.24472723199224014
brazil,aggregates@50,2,3500709,0.023665884968644326
brazil,aggregates@50,2,3501152,-0.3517775161534282
brazil,aggregates@50,2,3501301,0.20608535237866718
brazil,aggregates@50,2,3501608,-0.15380886406030064
brazil,aggregates@50,2,3501707,-0.0830712556640033
brazil,aggregates@50,2,3501905,0.1545527559394541
brazil,aggregates@50,2,3502101,-0.012569398262674756
brazil,aggregates@50,2,3502507,-0.061746452373699794
brazil,aggregates@50,2,3502754,0.13911401354107727
brazil,aggregates@50,2,3502804,0.13623125172475278
brazil,aggregates@50,2,3502903,-0.022697035302231647
brazil,aggregates@50,2,3503208,-0.019952502780093806
brazil,aggregates@50,2,3503307,0.02624600859771567
brazil,aggregates@50,2,3503802,0.22433528992221194
brazil,aggregates@50,2,3503901,0.018767954394571802
brazil,aggregates@50,2,3504008,0.015528642246781908
brazil,aggregates@50,2,3504107,-0.12581612193340427
brazil,aggregates@50,2,3504503,0.1343450068558986
brazil,aggregates@50,2,3504602,0.05023232480810831
brazil,aggregates@50,2,3505203,0.14899060187054614
brazil,aggregates@50,2,3505302,0.1419829473368421
brazil,aggregates@50,2,3505500,-0.10934435621117165
brazil,aggregates@50,2,3505609,0.09598626940444281
brazil,aggregates@50,2,3505708,0.04489227786604407
brazil,aggregates@50,2,3505906,0.11779421706878805
brazil,aggregates@50,2,3506003,0.18913169161829657
brazil,aggregates@50,2,3506102,-0.08747328127599296
brazil,aggregates@50,2,3506359,0.22212318063916195
brazil,aggregates@50,2,3506508,0.17325687658716205
brazil,aggregates@50,2,3506607,-0.0244935634410019
brazil,aggregates@50,2,3507001,0.1265922164126169
brazil,aggregates@50,2,3507100,-0.02955765514989734
brazil,aggregates@50,2,3507506,0.1294834977893052
brazil,aggregates@50,2,3507605,0.0010713798989239278
brazil,aggregates@50,2,3507803,-0.038837802617682764
brazil,aggregates@50,2,3507902,-0.09930136812636776
brazil,aggregates@50,2,3508405,-0.07853568876138853
brazil,aggregates@50,2,3508504,0.023700940319290924
brazil,aggregates@50,2,3508603,-0.041055451527328486
brazil,aggregates@50,2,3509007,-0.2397221315051022
brazil,aggregates@50,2,3509205,0.02101532545122094
brazil,aggregates@50,2,3509254,-0.19077930185940467
brazil,aggregates@50,2,3509403,-0.00939969283507285
brazil,aggregates@50,2,3509502,-0.04245965774761133
brazil,aggregates@50,2,3509601,0.03349932333274495
brazil,aggregates@50,2,3509700,0.11202944029570554
brazil,aggregates@50,2,3510005,-0.3109021875196013
brazil,aggregates@50,2,3510203,0.38942157843500935
brazil,aggregates@50,2,3510302,-0.27610366553723414
brazil,aggregates@50,2,3510401,0.1171974806084193
brazil,aggregates@50,2,3510500,0.16313145228853995
brazil,aggregates@50,2,3510609,0.1085539266394752
brazil,aggregates@50,2,3510807,-0.08597496992044824
brazil,aggregates@50,2,3511102,0.2168676941248633
brazil,aggregates@50,2,3511300,-0.4575366509216357
brazil,aggregates@50,2,3511508,0.2931200324133804
brazil,aggregates@50,2,3511706,-0.03534780334678733
brazil,aggregates@50,2,3512209,-0.2317982005527753
brazil,aggregates@50,2,3512407,0.054682201765144184
brazil,aggregates@50,2,3512803,0.10209287096156217
brazil,aggregates@50,2,3513009,0.24528248706398278
brazil,aggregates@50,2,3513108,0.05021793122646453
brazil,aggregates@50,2,3513207,-0.1664457551017943
brazil,aggregates@50,2,3513405,-0.2046618543887882
brazil,aggregates@50,2,3513504,-0.2670337566353028
brazil,aggregates@50,2,3513702,-0.20410143015004073
brazil,aggregates@50,2,3513801,0.03699744345415029
brazil,aggregates@50,2,3514106,0.1216280465367465
brazil,aggregates@50,2,3514403,-0.14414220032252165
brazil,aggregates@50,2,3514908,-0.023268939119902222
brazil,aggregates@50,2,3515004,-0.0597163360424152
brazil,aggregates@50,2,3515103,0.24346751234584246
brazil,aggregates@50,2,3515152,0.21050050149194066
brazil,aggregates@50,2,3515186,-0.06942049880312666
brazil,aggregates@50,2,3515509,-0.11145674693647724
brazil,aggregates@50,2,3515707,0.3554579183098614
brazil,aggregates@50,2,3516200,0.14795689608159718
brazil,aggregates@50,2,3516309,0.04742803030762267
brazil,aggregates@50,2,3516408,0.03521665772296538
brazil,aggregates@50,2,3516705,-0.07102326739776743
brazil,aggregates@50,2,3517208,0.4046173842842195
brazil,aggregates@50,2,3517406,-0.09804509202406454
brazil,aggregates@50,2,3517505,0.08126447799835712
brazil,aggregates@50,2,3518206,0.001247386685804768
brazil,aggregates@50,2,3518305,-0.02977605523870716
brazil,aggregates@50,2,3518404,-0.040858151956344194
brazil,aggregates@50,2,3518602,0.16985960469281444
brazil,aggregates@50,2,3518701,-0.1521442113421942
brazil,aggregates@50,2,3518800,0.121265252841402
brazil,aggregates@50,2,3519055,0.18314250225399525
brazil,aggregates@50,2,3519071,0.0457020037649326
brazil,aggregates@50,2,3519303,0.09029379677725655
brazil,aggregates@50,2,3519600,-0.21752281956851185
brazil,aggregates@50,2,3519709,-0.109026834023679
brazil,aggregates@50,2,3520004,-0.3032978773256322
brazil,aggregates@50,2,3520103,-0.22077698726752862
brazil,aggregates@50,2,3520301,-0.19693140605456025
brazil,aggregates@50,2,3520400,-0.04729977834809443
brazil,aggregates@50,2,3520426,-0.17649231138104582
brazil,aggregates@50,2,3520442,-0.013483507170129892
brazil,aggregates@50,2,3520509,-0.0006213341934649604
brazil,aggregates@50,2,3521002,-0.17925645332710813
brazil,aggregates@50,2,3521150,-0.6810589017896626
brazil,aggregates@50,2,3521408,-0.1086637772090039
brazil,aggregates@50,2,3521804,0.4522427912668574
brazil,aggregates@50,2,3522109,0.48533478571911526
brazil,aggregates@50,2,3522208,0.019232430110404722
brazil,aggregates@50,2,3522307,0.12136162281947584
brazil,aggregates@50,2,3522406,0.17618342635515327
brazil,aggregates@50,2,3522505,0.04457782499018046
brazil,aggregates@50,2,3522604,0.007417608414486227
brazil,aggregates@50,2,3522703,-0.2170656476468564
brazil,aggregates@50,2,3523107,0.02901434238451357
brazil,aggregates@50,2,3523206,-0.03012149343319649
brazil,aggregates@50,2,3523305,0.03328563928335543
brazil,aggregates@50,2,3523404,-0.1597835971210232
brazil,aggregates@50,2,3523909,0.0711356504414961
brazil,aggregates@50,2,3524006,-0.0264296097907049
brazil,aggregates@50,2,3524105,0.22909021991963155
brazil,aggregates@50,2,3524303,-0.037404816373160794
brazil,aggregates@50,2,3524402,-0.011798282985305445
brazil,aggregates@50,2,3524709,-0.21549870938644347
brazil,aggregates@50,2,3524808,0.09438099055702738
brazil,aggregates@50,2,3525003,-0.2409250584344287
brazil,aggregates@50,2,3525102,-0.19792708675516757
brazil,aggregates@50,2,3525201,-0.20923330691556732
brazil,aggregates@50,2,3525300,0.0019500140287117857
brazil,aggregates@50,2,3525706,0.2390706153570308
brazil,aggregates@50,2,3525904,0.07061500526473297
brazil,aggregates@50,2,3526407,-0.11843575658145569
brazil,aggregates@50,2,3526605,0.0721309573882997
brazil,aggregates@50,2,3526704,0.2067965345825903
brazil,aggregates@50,2,3526803,0.1432248534353553
brazil,aggregates@50,2,3526902,0.06578271387553976
brazil,aggregates@50,2,3527108,-0.11658510438942582
brazil,aggregates@50,2,3527207,-0.2882266488943291
brazil,aggregates@50,2,3527306,-0.08947253177352646
brazil,aggregates@50,2,3528403,0.33868272455383336
brazil,aggregates@50,2,3528502,-0.20083931373298866
brazil,aggregates@50,2,3529005,0.16182853450828466
brazil,aggregates@50,2,3529203,-0.42023652298331365
brazil,aggregates@50,2,3529401,0.1620031780198782
brazil,aggregates@50,2,3530102,0.14341751921467905
brazil,aggregates@50,2,3530300,0.15166082691355584
brazil,aggregates@50,2,3530508,-0.006080330095833498
brazil,aggregates@50,2,3530607,0.02856077866299642
brazil,aggregates@50,2,3530706,0.03458191113130844
brazil,aggregates@50,2,3530805,0.03937408757109485
brazil,aggregates@50,2,3531100,0.21611207401831356
brazil,aggregates@50,2,3531308,0.12574003820801083
brazil,aggregates@50,2,3531407,0.0509175961512582
brazil,aggregates@50,2,3531803,0.10646436995555078
brazil,aggregates@50,2,3531902,-0.03223472940551065
brazil,aggregates@50,2,3532405,-0.3642035364995763
brazil,aggregates@50,2,3533403,-0.047360005419314566
brazil,aggregates@50,2,3533502,-0.1869671501093836
brazil,aggregates@50,2,3533908,-0.3433278417393983
brazil,aggregates@50,2,3534302,0.13672689766924798
brazil,aggregates@50,2,3534401,0.06455413843582132
brazil,aggregates@50,2,3534609,0.21464685876962658
brazil,aggregates@50,2,3534708,0.2520038873328715
brazil,aggregates@50,2,3535507,-0.021396978124282345
brazil,aggregates@50,2,3536505,-0.12648545224742672
brazil,aggregates@50,2,3536703,0.3730409360429626
brazil,aggregates@50,2,3537107,-0.0027366545951312666
brazil,aggregates@50,2,3537305,0.09601177507442103
brazil,aggregates@50,2,3537404,-0.17639138973712365
brazil,aggregates@50,2,3537602,0.48637927636289763
brazil,aggregates@50,2,3537800,-0.026226337199173055
brazil,aggregates@50,2,3537909,0.10535276604708235
brazil,aggregates@50,2,3538006,0.05469320994767463
brazil,aggregates@50,2,3538105,-0.13051694938604147
brazil,aggregates@50,2,3538600,0.1723071814607406
brazil,aggregates@50,2,3538709,0.16853494553974982
brazil,aggregates@50,2,3539103,-0.045208548981522316
brazil,aggregates@50,2,3539202,0.12571001833439144
brazil,aggregates@50,2,3539301,0.18977099163091665
brazil,aggregates@50,2,3539400,-0.4993865994760792
brazil,aggregates@50,2,3539509,0.1489202722097743
brazil,aggregates@50,2,3539806,-0.05900459678160107
brazil,aggregates@50,2,3540200,0.040686406649806287
brazil,aggregates@50,2,3540606,0.05079778040945065
brazil,aggregates@50,2,3540705,0.41580659335841297
brazil,aggregates@50,2,3540754,0.06654520594572833
brazil,aggregates@50,2,3541000,0.12195888334458453
brazil,aggregates@50,2,3541307,-0.08981338355916231
brazil,aggregates@50,2,3541406,0.2324855458306382
brazil,aggregates@50,2,3541505,-0.05228204494483656
brazil,aggregates@50,2,3541604,0.026056633555195923
brazil,aggregates@50,2,3542107,-0.1240222719504335
brazil,aggregates@50,2,3542206,-0.03145448475766441
brazil,aggregates@50,2,3542602,-0.017168858066338933
brazil,aggregates@50,2,3542701,0.5931793682819423
brazil,aggregates@50,2,3543303,0.0034014977014212005
brazil,aggregates@50,2,3543402,-0.0635747397346462
brazil,aggregates@50,2,3543907,0.04546589537455215
brazil,aggregates@50,2,3544004,-0.022227908805748122
brazil,aggregates@50,2,3544103,0.2554496333105422
brazil,aggregates@50,2,3544509,0.16987367156961267
brazil,aggregates@50,2,3544905,-0.14924906735766444
brazil,aggregates@50,2,3545209,0.05454017097203204
brazil,aggregates@50,2,3545308,0.022098507085690063
brazil,aggregates@50,2,3545803,0.2571556962619468
brazil,aggregates@50,2,3546009,0.2500561581019365
brazil,aggregates@50,2,3546306,0.09292244410794548
brazil,aggregates@50,2,3546405,-0.14239501620060294
brazil,aggregates@50,2,3546603,0.18931090846054577
brazil,aggregates@50,2,3546702,0.13859180772449942
brazil,aggregates@50,2,3546801,-0.027515715123261265
brazil,aggregates@50,2,3547304,-0.01361359956718884
brazil,aggregates@50,2,3547502,0.09192901572079704
brazil,aggregates@50,2,3547601,-0.07300233219747303
brazil,aggregates@50,2,3547809,0.25820278717857975
brazil,aggregates@50,2,3548005,0.06917315762430369
brazil,aggregates@50,2,3548500,-0.32162395080079265
brazil,aggregates@50,2,3548708,0.3935743151154725
brazil,aggregates@50,2,3548807,0.29837287562580833
brazil,aggregates@50,2,3548906,-0.11798568003584675
brazil,aggregates@50,2,3549102,-0.13988448190506958
brazil,aggregates@50,2,3549409,-0.2288812962287643
brazil,aggregates@50,2,3549706,0.20651546436830528
brazil,aggregates@50,2,3549805,0.18974390381041858
brazil,aggregates@50,2,3549904,-0.04495932650428921
brazil,aggregates@50,2,3550100,-0.01925323690171234
brazil,aggregates@50,2,3550209,0.10741556763974057
brazil,aggregates@50,2,3550308,0.20355969819792755
brazil,aggregates@50,2,3550407,-0.015030215762966375
brazil,aggregates@50,2,3550605,-0.007590059568063164
brazil,aggregates@50,2,3550704,0.32441234908398786
brazil,aggregates@50,2,3551009,-0.09006071079797806
brazil,aggregates@50,2,3551504,-0.0030162591897761187
brazil,aggregates@50,2,3551603,0.007468785102018972
brazil,aggregates@50,2,3551702,-0.047366518802092986
brazil,aggregates@50,2,3552106,0.15791235973824472
brazil,aggregates@50,2,3552205,0.1459409536378031
brazil,aggregates@50,2,3552403,-0.02587502407035829
brazil,aggregates@50,2,3552502,0.17828839893641282
brazil,aggregates@50,2,3552809,0.03865739059554936
brazil,aggregates@50,2,3553401,0.0002318960132264385
brazil,aggregates@50,2,3553708,0.17372062045601225
brazil,aggregates@50,2,3553807,-0.16780555723773208
brazil,aggregates@50,2,3554003,-0.014414686088499622
brazil,aggregates@50,2,3554102,0.009337278905498373
brazil,aggregates@50,2,3554508,0.08093669269525613
brazil,aggregates@50,2,3554805,0.17293578351225952
brazil,aggregates@50,2,3554904,-0.4305160852593455
brazil,aggregates@50,2,3554953,-0.37540963366118874
brazil,aggregates@50,2,3555000,0.07156964326396817
brazil,aggregates@50,2,3555406,0.2600656476679753
brazil,aggregates@50,2,3556206,0.1424849865848132
brazil,aggregates@50,2,3556305,0.2141910279372034
brazil,aggregates@50,2,3556354,0.2888409814284282
brazil,aggregates@50,2,3556404,-0.20844882152820138
brazil,aggregates@50,2,3556453,0.21658251182146954
brazil,aggregates@50,2,3556503,-0.022549099727169345
brazil,aggregates@50,2,3556701,0.03428161459581302
brazil,aggregates@50,2,3557006,0.16573656383046195
brazil,aggregates@50,2,3557105,0.17376731959589214
brazil,aggregates@50,2,3557303,-0.16907715347421726
brazil,aggregates@50,2,4100400,0.21713505383306522
brazil,aggregates@50,2,4101408,0.1380423389459456
brazil,aggregates@50,2,4101507,0.12935067941961853
brazil,aggregates@50,2,4101606,0.2282164751181385
brazil,aggregates@50,2,4101804,0.0025098593150635375
brazil,aggregates@50,2,4102000,-0.1798584721519946
brazil,aggregates@50,2,4102109,0.014934535953998957
brazil,aggregates@50,2,4102307,0.35335517651841347
brazil,aggregates@50,2,4102406,-0.20163017092487356
brazil,aggregates@50,2,4103602,0.04813580281774551
brazil,aggregates@50,2,4103701,0.03481384929063785
brazil,aggregates@50,2,4104006,0.06542903364379157
brazil,aggregates@50,2,4104204,0.06908707643354199
brazil,aggregates@50,2,4104253,0.04936489361431456
brazil,aggregates@50,2,4104303,0.20726256979750315
brazil,aggregates@50,2,4104808,-0.0370472049002441
brazil,aggregates@50,2,4104907,-0.09845531515580229
brazil,aggregates@50,2,4105508,0.09071716263570016
brazil,aggregates@50,2,4105805,0.029441656963452925
brazil,aggregates@50,2,4105904,0.04161519500028465
brazil,aggregates@50,2,4106407,0.06877236730778294
brazil,aggregates@50,2,4106605,0.3466008526769118
brazil,aggregates@50,2,4106902,-0.2193228891662814
brazil,aggregates@50,2,4107207,0.014590119060477526
brazil,aggregates@50,2,4107652,-0.0014638120650786585
brazil,aggregates@50,2,4108304,0.10326564440121566
brazil,aggregates@50,2,4108403,-0.011450416620618936
brazil,aggregates@50,2,4108601,0.42795332636950356
brazil,aggregates@50,2,4109401,-0.36383021115885433
brazil,aggregates@50,2,4109609,0.002802239257850273
brazil,aggregates@50,2,4109708,0.0239108149733822
brazil,aggregates@50,2,4109807,-0.19758554046672597
brazil,aggregates@50,2,4110102,-0.3036789256882273
brazil,aggregates@50,2,4110706,0.03007464452383563
brazil,aggregates@50,2,4111258,0.40145305782647056
brazil,aggregates@50,2,4111506,-0.21543786931643139
brazil,aggregates@50,2,4111803,0.19068088351726764
brazil,aggregates@50,2,4112009,-0.08130885970755299
brazil,aggregates@50,2,4112702,-0.25151163843145075
brazil,aggregates@50,2,4113205,0.06962624318904921
brazil,aggregates@50,2,4113304,-0.2443443297811942
brazil,aggregates@50,2,4113502,-0.09080851109091176
brazil,aggregates@50,2,4113700,-0.050876580125925025
brazil,aggregates@50,2,4114104,0.08280057864357601
brazil,aggregates@50,2,4114203,-0.2324722363425012
brazil,aggregates@50,2,4114609,0.046022711343995173
brazil,aggregates@50,2,4114807,-0.25904240686147945
brazil,aggregates@50,2,4115200,-0.0761240484274665
brazil,aggregates@50,2,4115705,0.19034580301698517
brazil,aggregates@50,2,4115804,-0.18133716525042265
brazil,aggregates@50,2,4116901,0.26081193151709897
brazil,aggregates@50,2,4117503,0.055602819795049975
brazil,aggregates@50,2,4117602,0.06241253804795589
brazil,aggregates@50,2,4117701,-0.30363393993030685
brazil,aggregates@50,2,4118204,0.35341294024041175
brazil,aggregates@50,2,4118402,-0.23484645341842308
brazil,aggregates@50,2,4118501,0.009101157261626589
brazil,aggregates@50,2,4119152,0.14275607719483152
brazil,aggregates@50,2,4119509,-0.033350079627040556
brazil,aggregates@50,2,4119608,0.17639793219497713
brazil,aggregates@50,2,4119905,-0.2059307423207744
brazil,aggregates@50,2,4119954,0.36807250318860946
brazil,aggregates@50,2,4120606,-0.2770495668356087
brazil,aggregates@50,2,4120804,-0.011372918644321146
brazil,aggregates@50,2,4120903,-0.23206960886286088
brazil,aggregates@50,2,4122206,0.1795736726269032
brazil,aggregates@50,2,4122305,0.04174525604947784
brazil,aggregates@50,2,4122404,-0.18803045818523054
brazil,aggregates@50,2,4124053,-0.043182275586358544
brazil,aggregates@50,2,4124103,0.029003540219882787
brazil,aggregates@50,2,4125506,0.02885656599102336
brazil,aggregates@50,2,4125605,0.15573267551760672
brazil,aggregates@50,2,4125704,-0.10032230121914207
brazil,aggregates@50,2,4126256,-0.23359238950562364
brazil,aggregates@50,2,4127106,0.010222810399359235
brazil,aggregates@50,2,4127700,0.30024424807337535
brazil,aggregates@50,2,4128005,-0.14006179921698247
brazil,aggregates@50,2,4128104,0.24195300290930957
brazil,aggregates@50,2,4128203,-0.06257178715372079
brazil,aggregates@50,2,4200309,-0.21631586405879225
brazil,aggregates@50,2,4200606,-0.39494602122226274
brazil,aggregates@50,2,4201208,-0.36290641955573183
brazil,aggregates@50,2,4201307,-0.1489192463156439
brazil,aggregates@50,2,4201406,-0.16822129154418633
brazil,aggregates@50,2,4201950,0.029720941054482843
brazil,aggregates@50,2,4202008,-0.0731059984743367
brazil,aggregates@50,2,4202107,-0.006599786857555109
brazil,aggregates@50,2,4202305,0.15241706845123376
brazil,aggregates@50,2,4202404,0.0968085094926964
brazil,aggregates@50,2,4202453,-0.06654995295511659
brazil,aggregates@50,2,4202800,0.021650019933998316
brazil,aggregates@50,2,4202909,0.07009041231346835
brazil,aggregates@50,2,4203006,-0.16044647614384328
brazil,aggregates@50,2,4203204,0.18125596466665064
brazil,aggregates@50,2,4203303,0.12355057416115672
brazil,aggregates@50,2,4203600,-0.08580171421736703
brazil,aggregates@50,2,4203709,0.04433761435537976
brazil,aggregates@50,2,4203808,0.11796074928077813
brazil,aggregates@50,2,4203907,-0.1801202717283738
brazil,aggregates@50,2,4203956,-0.06013584662745259
